25.3,5.6776743,-1.137265328,-1.184412959,-1.184412959,0.448814259,0.265932825,-0.018145996,-0.009917404,0.254289259,-0.006702746,0.446210717,1.014077944
25.4,5.72198479,-1.109692649,-1.186115131,-1.186115131,0.437408662,0.285079557,-0.015906232,-0.020331261,0.248007066,-0.003792707,0.493926187,1.011488008
25.5,5.765161167,-1.080332621,-1.187607231,-1.187607231,0.426157157,0.301727193,-0.013942912,-0.02954964,0.239853996,-0.001450117,0.537719516,1.01056594
25.6,5.8072294,-1.049427579,-1.189011554,-1.189011554,0.415360696,0.315870225,-0.014152452,-0.037391137,0.230011627,-0.001514645,0.576680087,1.015235061
25.7,5.848282869,-1.017278615,-1.190157589,-1.190157589,0.405964705,0.326543087,-0.00877693,-0.043048014,0.217683327,0.004012341,0.609755153,1.012693489
25.8,5.888472227,-0.984220817,-1.190728606,-1.190728606,0.398060176,0.334159248,-0.002648885,-0.046647741,0.203531156,0.009739153,0.637333877,0.983343777
25.9,5.927938326,-0.950526415,-1.190919586,-1.190919586,0.391473639,0.339367195,-0.001174078,-0.048569505,0.188385987,0.010240044,0.660165339,0.97343854
26,5.966805506,-0.916411192,-1.191059516,-1.191059516,0.386048654,0.342652687,-0.00162646,-0.049137539,0.17283288,0.008763658,0.679051675,0.970059075
26.1,6.005180199,-0.882046263,-1.191233318,-1.191233318,0.381586908,0.344423475,-0.001850622,-0.048685531,0.157320381,0.00766313,0.694706344,0.964376438
26.2,6.043147554,-0.847565836,-1.191387765,-1.191387765,0.377863497,0.345011587,-0.001238829,-0.047540389,0.142176454,0.00750861,0.707725915,0.325454836
26.3,6.080769744,-0.813074683,-1.191475003,-1.191475003,0.374645444,0.34467465,-0.000506092,-0.046004403,0.127621872,0.007490486,0.7186018,0.109967169
26.4,6.118085922,-0.778655431,-1.191487817,-1.191487817,0.371706226,0.343599813,0.000249846,-0.044343181,0.113784847,0.007497376,0.727732096,0.037232677
26.5,6.155113054,-0.744374836,-1.191424731,-1.191424731,0.368829625,0.34191976,0.00101206,-0.042785464,0.100726309,0.007509852,0.735433542,0.012638196
26.6,6.191847186,-0.710288636,-1.19128991,-1.19128991,0.365814133,0.339723693,0.001684658,-0.041522409,0.088457612,0.007431464,0.741964143,0.004291174
26.7,6.228265128,-0.676445438,-1.191091749,-1.191091749,0.362477094,0.337066418,0.00227898,-0.040707207,0.076954576,0.007282641,0.747543832,0.001438006
