x,y,z
4.825300515485470010e-02,1.310143097243830074e-02,-6.179999999999999938e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.189999999999999947e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.199999999999999956e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.209999999999999964e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.219999999999998863e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.229999999999999982e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.239999999999998881e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.250000000000000000e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.259999999999998899e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.270000000000000018e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.280000000000000027e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.290000000000000036e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.299999999999998934e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.310000000000000053e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.319999999999998952e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.330000000000000071e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.339999999999998970e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.350000000000000089e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.359999999999998987e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.370000000000000107e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.379999999999999005e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.390000000000000124e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.399999999999999023e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.410000000000000142e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.419999999999999041e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.430000000000000160e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.439999999999999059e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.449999999999999067e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.459999999999999076e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.470000000000000195e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.479999999999999094e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.490000000000000213e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.499999999999999112e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.510000000000000231e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.519999999999999130e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.530000000000000249e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.539999999999999147e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.549999999999999156e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.559999999999999165e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.569999999999999174e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.579999999999999183e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.590000000000000302e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.599999999999999201e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.610000000000000320e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.619999999999999218e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.630000000000000338e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.639999999999999236e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.649999999999999245e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.659999999999999254e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.669999999999999263e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.679999999999999272e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.689999999999999281e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.699999999999999289e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.710000000000000409e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.719999999999999307e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.730000000000000426e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.739999999999999325e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.749999999999999334e-01
