x,y,z
-1.060818464566185781e+00,-1.114146266792974543e-01,-1.199999999999999956e+00
-1.059825941127916282e+00,-1.114362983105213339e-01,-1.199999999999999956e+00
-1.058833417689646783e+00,-1.114579699417451997e-01,-1.199999999999999956e+00
-1.057840894251377506e+00,-1.114796415729690793e-01,-1.199999999999999956e+00
-1.056848370813108007e+00,-1.115013132041929450e-01,-1.199999999999999956e+00
-1.055855847374838508e+00,-1.115229848354168246e-01,-1.199999999999999956e+00
-1.054863323936569230e+00,-1.115446564666406903e-01,-1.199999999999999956e+00
-1.053870800498299731e+00,-1.115663280978645699e-01,-1.199999999999999956e+00
-1.052878277060030232e+00,-1.115879997290884357e-01,-1.199999999999999956e+00
-1.051885753621760733e+00,-1.116096713603123153e-01,-1.199999999999999956e+00
-1.050893230183491456e+00,-1.116313429915361810e-01,-1.199999999999999956e+00
-1.049900706745221957e+00,-1.116530146227600606e-01,-1.199999999999999956e+00
-1.048908183306952457e+00,-1.116746862539839263e-01,-1.199999999999999956e+00
-1.047915659868683180e+00,-1.116963578852078059e-01,-1.199999999999999956e+00
-1.046923136430413681e+00,-1.117180295164316717e-01,-1.199999999999999956e+00
-1.045930612992144182e+00,-1.117397011476555513e-01,-1.199999999999999956e+00
-1.044938089553874683e+00,-1.117613727788794309e-01,-1.199999999999999956e+00
-1.043945566115605406e+00,-1.117830444101032966e-01,-1.199999999999999956e+00
-1.042953042677335906e+00,-1.118047160413271762e-01,-1.199999999999999956e+00
-1.041960519239066407e+00,-1.118263876725510420e-01,-1.199999999999999956e+00
-1.040967995800797130e+00,-1.118480593037749216e-01,-1.199999999999999956e+00
-1.039975472362527631e+00,-1.118697309349987873e-01,-1.199999999999999956e+00
-1.038982948924258132e+00,-1.118914025662226669e-01,-1.199999999999999956e+00
-1.037990425485988633e+00,-1.119130741974465326e-01,-1.199999999999999956e+00
-1.036997902047719355e+00,-1.119347458286704122e-01,-1.199999999999999956e+00
-1.036005378609449856e+00,-1.119564174598942780e-01,-1.199999999999999956e+00
-1.035012855171180357e+00,-1.119780890911181576e-01,-1.199999999999999956e+00
-1.034020331732910858e+00,-1.119997607223420233e-01,-1.199999999999999956e+00
-1.033027808294641581e+00,-1.120214323535659029e-01,-1.199999999999999956e+00
-1.032035284856372082e+00,-1.120431039847897825e-01,-1.199999999999999956e+00
-1.031042761418102582e+00,-1.120647756160136482e-01,-1.199999999999999956e+00
-1.030050237979833305e+00,-1.120864472472375278e-01,-1.199999999999999956e+00
-1.029057714541563806e+00,-1.121081188784613936e-01,-1.199999999999999956e+00
-1.028065191103294307e+00,-1.121297905096852732e-01,-1.199999999999999956e+00
-1.027072667665024808e+00,-1.121514621409091389e-01,-1.199999999999999956e+00
-1.026080144226755531e+00,-1.121731337721330185e-01,-1.199999999999999956e+00
-1.025087620788486031e+00,-1.121948054033568842e-01,-1.199999999999999956e+00
-1.024095097350216532e+00,-1.122164770345807638e-01,-1.199999999999999956e+00
-1.023102573911947255e+00,-1.122381486658046296e-01,-1.199999999999999956e+00
-1.022110050473677756e+00,-1.122598202970285092e-01,-1.199999999999999956e+00
-1.021117527035408257e+00,-1.122814919282523749e-01,-1.199999999999999956e+00
-1.020125003597138758e+00,-1.123031635594762545e-01,-1.199999999999999956e+00
-1.019132480158869480e+00,-1.123248351907001202e-01,-1.199999999999999956e+00
-1.018139956720599981e+00,-1.123465068219239998e-01,-1.199999999999999956e+00
-1.017158761333874617e+00,-1.124324244167621278e-01,-1.199999999999999956e+00
-1.016177565947149031e+00,-1.125183420116002558e-01,-1.199999999999999956e+00
-1.015196370560423667e+00,-1.126042596064383977e-01,-1.199999999999999956e+00
-1.014215175173698302e+00,-1.126901772012765257e-01,-1.199999999999999956e+00
-1.013233979786972716e+00,-1.127760947961146537e-01,-1.199999999999999956e+00
-1.012252784400247352e+00,-1.128620123909527817e-01,-1.199999999999999956e+00
-1.011271589013521988e+00,-1.129479299857909097e-01,-1.199999999999999956e+00
-1.010290393626796401e+00,-1.130338475806290377e-01,-1.199999999999999956e+00
-1.009309198240071037e+00,-1.131197651754671796e-01,-1.199999999999999956e+00
-1.008328002853345673e+00,-1.132056827703053076e-01,-1.199999999999999956e+00
-1.007346807466620309e+00,-1.132916003651434356e-01,-1.199999999999999956e+00
-1.006365612079894722e+00,-1.133775179599815636e-01,-1.199999999999999956e+00
-1.005384416693169358e+00,-1.134634355548196916e-01,-1.199999999999999956e+00
-1.004403221306443994e+00,-1.135493531496578196e-01,-1.199999999999999956e+00
-1.003422025919718408e+00,-1.136352707444959614e-01,-1.199999999999999956e+00
-1.002440830532993044e+00,-1.137211883393340894e-01,-1.199999999999999956e+00
-1.001459635146267679e+00,-1.138071059341722174e-01,-1.199999999999999956e+00
-1.000478439759542093e+00,-1.138930235290103454e-01,-1.199999999999999956e+00
-9.994972443728167288e-01,-1.139789411238484734e-01,-1.199999999999999956e+00
-9.985160489860912536e-01,-1.140648587186866014e-01,-1.199999999999999956e+00
-9.975348535993658894e-01,-1.141507763135247433e-01,-1.199999999999999956e+00
-9.965536582126404141e-01,-1.142366939083628713e-01,-1.199999999999999956e+00
-9.955724628259149389e-01,-1.143226115032009993e-01,-1.199999999999999956e+00
-9.945912674391895747e-01,-1.144085290980391273e-01,-1.199999999999999956e+00
-9.936100720524640995e-01,-1.144944466928772553e-01,-1.199999999999999956e+00
-9.926288766657387352e-01,-1.145803642877153972e-01,-1.199999999999999956e+00
-9.916476812790132600e-01,-1.146662818825535252e-01,-1.199999999999999956e+00
-9.906664858922877848e-01,-1.147521994773916532e-01,-1.199999999999999956e+00
-9.896852905055624205e-01,-1.148381170722297812e-01,-1.199999999999999956e+00
-9.887040951188369453e-01,-1.149240346670679092e-01,-1.199999999999999956e+00
-9.877228997321114701e-01,-1.150099522619060372e-01,-1.199999999999999956e+00
-9.867417043453861059e-01,-1.150958698567441790e-01,-1.199999999999999956e+00
-9.857605089586606306e-01,-1.151817874515823070e-01,-1.199999999999999956e+00
-9.847793135719352664e-01,-1.152677050464204350e-01,-1.199999999999999956e+00
-9.837981181852097912e-01,-1.153536226412585630e-01,-1.199999999999999956e+00
-9.828169227984843159e-01,-1.154395402360966910e-01,-1.199999999999999956e+00
-9.818357274117589517e-01,-1.155254578309348190e-01,-1.199999999999999956e+00
-9.808545320250334765e-01,-1.156113754257729609e-01,-1.199999999999999956e+00
-9.798733366383080012e-01,-1.156972930206110889e-01,-1.199999999999999956e+00
-9.788921412515826370e-01,-1.157832106154492169e-01,-1.199999999999999956e+00
-9.779109458648571618e-01,-1.158691282102873449e-01,-1.199999999999999956e+00
-9.769297504781317976e-01,-1.159550458051254729e-01,-1.199999999999999956e+00
-9.759485550914063223e-01,-1.160409633999636009e-01,-1.199999999999999956e+00
-9.749673597046808471e-01,-1.161268809948017428e-01,-1.199999999999999956e+00
-9.739861643179554829e-01,-1.162127985896398707e-01,-1.199999999999999956e+00
-9.730049689312300076e-01,-1.162987161844779987e-01,-1.199999999999999956e+00
-9.720237735445045324e-01,-1.163846337793161545e-01,-1.199999999999999956e+00
-9.710425781577791682e-01,-1.164705513741542964e-01,-1.199999999999999956e+00
-9.700613827710536929e-01,-1.165564689689924521e-01,-1.199999999999999956e+00
-9.690801873843282177e-01,-1.166423865638306079e-01,-1.199999999999999956e+00
-9.680989919976028535e-01,-1.167283041586687636e-01,-1.199999999999999956e+00
-9.671177966108773782e-01,-1.168142217535069055e-01,-1.199999999999999956e+00
-9.661366012241520140e-01,-1.169001393483450613e-01,-1.199999999999999956e+00
-9.651554058374265388e-01,-1.169860569431832170e-01,-1.199999999999999956e+00
-9.641742104507010636e-01,-1.170719745380213728e-01,-1.199999999999999956e+00
-9.631930150639756993e-01,-1.171578921328595146e-01,-1.199999999999999956e+00
-9.622118196772502241e-01,-1.172438097276976704e-01,-1.199999999999999956e+00
-9.612306242905247489e-01,-1.173297273225358262e-01,-1.199999999999999956e+00
-9.602494289037993846e-01,-1.174156449173739819e-01,-1.199999999999999956e+00
-9.592682335170739094e-01,-1.175015625122121238e-01,-1.199999999999999956e+00
-9.582870381303485452e-01,-1.175874801070502795e-01,-1.199999999999999956e+00
-9.573058427436230700e-01,-1.176733977018884353e-01,-1.199999999999999956e+00
-9.563246473568975947e-01,-1.177593152967265910e-01,-1.199999999999999956e+00
-9.553434519701722305e-01,-1.178452328915647329e-01,-1.199999999999999956e+00
-9.543622565834467553e-01,-1.179311504864028887e-01,-1.199999999999999956e+00
-9.533810611967212800e-01,-1.180170680812410444e-01,-1.199999999999999956e+00
-9.523998658099959158e-01,-1.181029856760792002e-01,-1.199999999999999956e+00
-9.514186704232704406e-01,-1.181889032709173420e-01,-1.199999999999999956e+00
-9.504374750365449653e-01,-1.182748208657554978e-01,-1.199999999999999956e+00
-9.494562796498196011e-01,-1.183607384605936536e-01,-1.199999999999999956e+00
-9.484750842630941259e-01,-1.184466560554317954e-01,-1.199999999999999956e+00
-9.474938888763687617e-01,-1.185325736502699512e-01,-1.199999999999999956e+00
-9.465126934896432864e-01,-1.186184912451081069e-01,-1.199999999999999956e+00
-9.455314981029178112e-01,-1.187044088399462627e-01,-1.199999999999999956e+00
-9.445503027161924470e-01,-1.187903264347844046e-01,-1.199999999999999956e+00
-9.435691073294669717e-01,-1.188762440296225603e-01,-1.199999999999999956e+00
-9.425879119427414965e-01,-1.189621616244607161e-01,-1.199999999999999956e+00
-9.416067165560161323e-01,-1.190480792192988718e-01,-1.199999999999999956e+00
-9.406255211692906570e-01,-1.191339968141370137e-01,-1.199999999999999956e+00
-9.396443257825652928e-01,-1.192199144089751695e-01,-1.199999999999999956e+00
-9.386631303958398176e-01,-1.193058320038133252e-01,-1.199999999999999956e+00
-9.376819350091143423e-01,-1.193917495986514810e-01,-1.199999999999999956e+00
-9.367007396223889781e-01,-1.194776671934896228e-01,-1.199999999999999956e+00
-9.357195442356635029e-01,-1.195635847883277786e-01,-1.199999999999999956e+00
-9.347383488489380277e-01,-1.196495023831659343e-01,-1.199999999999999956e+00
-9.337571534622126634e-01,-1.197354199780040901e-01,-1.199999999999999956e+00
-9.327759580754871882e-01,-1.198213375728422320e-01,-1.199999999999999956e+00
-9.317947626887617130e-01,-1.199072551676803877e-01,-1.199999999999999956e+00
-9.308135673020363487e-01,-1.199931727625185435e-01,-1.199999999999999956e+00
-9.298323719153108735e-01,-1.200790903573566992e-01,-1.199999999999999956e+00
-9.288511765285855093e-01,-1.201650079521948411e-01,-1.199999999999999956e+00
-9.278699811418600341e-01,-1.202509255470329969e-01,-1.199999999999999956e+00
-9.268887857551345588e-01,-1.203368431418711526e-01,-1.199999999999999956e+00
-9.259075903684091946e-01,-1.204227607367092945e-01,-1.199999999999999956e+00
-9.249263949816837194e-01,-1.205086783315474502e-01,-1.199999999999999956e+00
-9.239451995949582441e-01,-1.205945959263856060e-01,-1.199999999999999956e+00
-9.229640042082328799e-01,-1.206805135212237617e-01,-1.199999999999999956e+00
-9.219828088215074047e-01,-1.207664311160619036e-01,-1.199999999999999956e+00
-9.210016134347819294e-01,-1.208523487109000594e-01,-1.199999999999999956e+00
-9.200204180480565652e-01,-1.209382663057382151e-01,-1.199999999999999956e+00
-9.190392226613310900e-01,-1.210241839005763709e-01,-1.199999999999999956e+00
-9.180580272746056147e-01,-1.211101014954145128e-01,-1.199999999999999956e+00
-9.170768318878802505e-01,-1.211960190902526685e-01,-1.199999999999999956e+00
-9.160956365011547753e-01,-1.212819366850908243e-01,-1.199999999999999956e+00
-9.151144411144294111e-01,-1.213678542799289800e-01,-1.199999999999999956e+00
-9.141332457277039358e-01,-1.214537718747671219e-01,-1.199999999999999956e+00
-9.131520503409784606e-01,-1.215396894696052776e-01,-1.199999999999999956e+00
-9.121708549542530964e-01,-1.216256070644434334e-01,-1.199999999999999956e+00
-9.111896595675276211e-01,-1.217115246592815891e-01,-1.199999999999999956e+00
-9.102084641808021459e-01,-1.217974422541197310e-01,-1.199999999999999956e+00
-9.092272687940767817e-01,-1.218833598489578868e-01,-1.199999999999999956e+00
-9.082460734073513065e-01,-1.219692774437960425e-01,-1.199999999999999956e+00
-9.072648780206258312e-01,-1.220551950386341983e-01,-1.199999999999999956e+00
-9.062836826339004670e-01,-1.221411126334723402e-01,-1.199999999999999956e+00
-9.053024872471749918e-01,-1.222270302283104959e-01,-1.199999999999999956e+00
-9.043212918604495165e-01,-1.223129478231486517e-01,-1.199999999999999956e+00
-9.033400964737241523e-01,-1.223988654179867935e-01,-1.199999999999999956e+00
-9.023589010869986771e-01,-1.224847830128249493e-01,-1.199999999999999956e+00
-9.013777057002732018e-01,-1.225707006076631050e-01,-1.199999999999999956e+00
-9.003965103135478376e-01,-1.226566182025012608e-01,-1.199999999999999956e+00
-8.994153149268223624e-01,-1.227425357973394027e-01,-1.199999999999999956e+00
-8.984341195400968871e-01,-1.228284533921775584e-01,-1.199999999999999956e+00
-8.974529241533715229e-01,-1.229143709870157142e-01,-1.199999999999999956e+00
-8.964717287666460477e-01,-1.230002885818538699e-01,-1.199999999999999956e+00
-8.954905333799205724e-01,-1.230862061766920118e-01,-1.199999999999999956e+00
-8.945093379931952082e-01,-1.231721237715301676e-01,-1.199999999999999956e+00
-8.935281426064697330e-01,-1.232580413663683233e-01,-1.199999999999999956e+00
-8.925469472197442578e-01,-1.233439589612064791e-01,-1.199999999999999956e+00
-8.915657518330188935e-01,-1.234298765560446209e-01,-1.199999999999999956e+00
-8.905845564462934183e-01,-1.235157941508827767e-01,-1.199999999999999956e+00
-8.896033610595680541e-01,-1.236017117457209324e-01,-1.199999999999999956e+00
-8.886221656728425788e-01,-1.236876293405590882e-01,-1.199999999999999956e+00
-8.876409702861171036e-01,-1.237735469353972301e-01,-1.199999999999999956e+00
-8.866597748993917394e-01,-1.238594645302353858e-01,-1.199999999999999956e+00
-8.856785795126662642e-01,-1.239453821250735416e-01,-1.199999999999999956e+00
-8.846973841259407889e-01,-1.240312997199116973e-01,-1.199999999999999956e+00
-8.837161887392154247e-01,-1.241172173147498392e-01,-1.199999999999999956e+00
-8.827349933524899495e-01,-1.242031349095879950e-01,-1.199999999999999956e+00
-8.817358142977302915e-01,-1.241871369036988693e-01,-1.199999999999999956e+00
-8.807366352429707446e-01,-1.241711388978097574e-01,-1.199999999999999956e+00
-8.797374561882110866e-01,-1.241551408919206317e-01,-1.199999999999999956e+00
-8.787382771334514286e-01,-1.241391428860315199e-01,-1.199999999999999956e+00
-8.777390980786917707e-01,-1.241231448801423942e-01,-1.199999999999999956e+00
-8.767399190239322238e-01,-1.241071468742532685e-01,-1.199999999999999956e+00
-8.757407399691725658e-01,-1.240911488683641567e-01,-1.199999999999999956e+00
-8.747415609144129078e-01,-1.240751508624750310e-01,-1.199999999999999956e+00
-8.737423818596533609e-01,-1.240591528565859053e-01,-1.199999999999999956e+00
-8.727432028048937029e-01,-1.240431548506967935e-01,-1.199999999999999956e+00
-8.717440237501340450e-01,-1.240271568448076678e-01,-1.199999999999999956e+00
-8.707448446953743870e-01,-1.240111588389185560e-01,-1.199999999999999956e+00
-8.697456656406148401e-01,-1.239951608330294303e-01,-1.199999999999999956e+00
-8.687464865858551821e-01,-1.239791628271403046e-01,-1.199999999999999956e+00
-8.677473075310955242e-01,-1.239631648212511927e-01,-1.199999999999999956e+00
-8.667481284763359772e-01,-1.239471668153620670e-01,-1.199999999999999956e+00
-8.657489494215763193e-01,-1.239311688094729552e-01,-1.199999999999999956e+00
-8.647497703668166613e-01,-1.239151708035838295e-01,-1.199999999999999956e+00
-8.637505913120571144e-01,-1.238991727976947038e-01,-1.199999999999999956e+00
-8.627514122572974564e-01,-1.238831747918055920e-01,-1.199999999999999956e+00
-8.617522332025377985e-01,-1.238671767859164663e-01,-1.199999999999999956e+00
-8.607530541477781405e-01,-1.238511787800273406e-01,-1.199999999999999956e+00
-8.597538750930185936e-01,-1.238351807741382288e-01,-1.199999999999999956e+00
-8.587546960382589356e-01,-1.238191827682491031e-01,-1.199999999999999956e+00
-8.577555169834992777e-01,-1.238031847623599913e-01,-1.199999999999999956e+00
-8.567563379287397307e-01,-1.237871867564708656e-01,-1.199999999999999956e+00
-8.557571588739800728e-01,-1.237711887505817399e-01,-1.199999999999999956e+00
-8.547579798192204148e-01,-1.237551907446926280e-01,-1.199999999999999956e+00
-8.537588007644607568e-01,-1.237391927388035023e-01,-1.199999999999999956e+00
-8.527596217097012099e-01,-1.237231947329143905e-01,-1.199999999999999956e+00
-8.517604426549415519e-01,-1.237071967270252648e-01,-1.199999999999999956e+00
-8.507612636001818940e-01,-1.236911987211361391e-01,-1.199999999999999956e+00
-8.497620845454223470e-01,-1.236752007152470273e-01,-1.199999999999999956e+00
-8.487629054906626891e-01,-1.236592027093579016e-01,-1.199999999999999956e+00
-8.477637264359030311e-01,-1.236432047034687759e-01,-1.199999999999999956e+00
-8.467645473811433732e-01,-1.236272066975796641e-01,-1.199999999999999956e+00
-8.457653683263838262e-01,-1.236112086916905384e-01,-1.199999999999999956e+00
-8.447661892716241683e-01,-1.235952106858014266e-01,-1.199999999999999956e+00
-8.437670102168645103e-01,-1.235792126799123009e-01,-1.199999999999999956e+00
-8.427678311621049634e-01,-1.235632146740231752e-01,-1.199999999999999956e+00
-8.417686521073453054e-01,-1.235472166681340633e-01,-1.199999999999999956e+00
-8.407694730525856475e-01,-1.235312186622449376e-01,-1.199999999999999956e+00
-8.397702939978259895e-01,-1.235152206563558258e-01,-1.199999999999999956e+00
-8.387711149430664426e-01,-1.234992226504667001e-01,-1.199999999999999956e+00
-8.377719358883067846e-01,-1.234832246445775744e-01,-1.199999999999999956e+00
-8.367727568335471267e-01,-1.234672266386884626e-01,-1.199999999999999956e+00
-8.357735777787875797e-01,-1.234512286327993369e-01,-1.199999999999999956e+00
-8.347743987240279218e-01,-1.234352306269102251e-01,-1.199999999999999956e+00
-8.337752196692682638e-01,-1.234192326210210994e-01,-1.199999999999999956e+00
-8.327760406145086058e-01,-1.234032346151319737e-01,-1.199999999999999956e+00
-8.317768615597490589e-01,-1.233872366092428619e-01,-1.199999999999999956e+00
-8.307776825049894009e-01,-1.233712386033537362e-01,-1.199999999999999956e+00
-8.297785034502297430e-01,-1.233552405974646105e-01,-1.199999999999999956e+00
-8.287793243954701961e-01,-1.233392425915754986e-01,-1.199999999999999956e+00
-8.277801453407105381e-01,-1.233232445856863729e-01,-1.199999999999999956e+00
-8.267809662859508801e-01,-1.233072465797972611e-01,-1.199999999999999956e+00
-8.257817872311912222e-01,-1.232912485739081354e-01,-1.199999999999999956e+00
-8.247826081764316752e-01,-1.232752505680190097e-01,-1.199999999999999956e+00
-8.237834291216720173e-01,-1.232592525621298979e-01,-1.199999999999999956e+00
-8.227842500669123593e-01,-1.232432545562407722e-01,-1.199999999999999956e+00
-8.217850710121528124e-01,-1.232272565503516604e-01,-1.199999999999999956e+00
-8.207858919573931544e-01,-1.232112585444625347e-01,-1.199999999999999956e+00
-8.197867129026334965e-01,-1.231952605385734090e-01,-1.199999999999999956e+00
-8.187875338478738385e-01,-1.231792625326842971e-01,-1.199999999999999956e+00
-8.177883547931142916e-01,-1.231632645267951714e-01,-1.199999999999999956e+00
-8.167891757383546336e-01,-1.231472665209060458e-01,-1.199999999999999956e+00
-8.157899966835949757e-01,-1.231312685150169339e-01,-1.199999999999999956e+00
-8.147908176288354287e-01,-1.231152705091278082e-01,-1.199999999999999956e+00
-8.137916385740757708e-01,-1.230992725032386964e-01,-1.199999999999999956e+00
-8.127924595193161128e-01,-1.230832744973495707e-01,-1.199999999999999956e+00
-8.117932804645564548e-01,-1.230672764914604450e-01,-1.199999999999999956e+00
-8.107941014097969079e-01,-1.230512784855713332e-01,-1.199999999999999956e+00
-8.097949223550372500e-01,-1.230352804796822075e-01,-1.199999999999999956e+00
-8.087957433002775920e-01,-1.230192824737930957e-01,-1.199999999999999956e+00
-8.077965642455180451e-01,-1.230032844679039700e-01,-1.199999999999999956e+00
-8.067973851907583871e-01,-1.229872864620148443e-01,-1.199999999999999956e+00
-8.057982061359987291e-01,-1.229712884561257324e-01,-1.199999999999999956e+00
-8.047990270812390712e-01,-1.229552904502366067e-01,-1.199999999999999956e+00
-8.037998480264795242e-01,-1.229392924443474810e-01,-1.199999999999999956e+00
-8.028006689717198663e-01,-1.229232944384583692e-01,-1.199999999999999956e+00
-8.018014899169602083e-01,-1.229072964325692435e-01,-1.199999999999999956e+00
-8.008023108622006614e-01,-1.228912984266801317e-01,-1.199999999999999956e+00
-7.998031318074410034e-01,-1.228753004207910060e-01,-1.199999999999999956e+00
-7.988255061026799941e-01,-1.227700232817963005e-01,-1.199999999999999956e+00
-7.978478803979189848e-01,-1.226647461428015812e-01,-1.199999999999999956e+00
-7.968702546931579755e-01,-1.225594690038068757e-01,-1.199999999999999956e+00
-7.958926289883969662e-01,-1.224541918648121563e-01,-1.199999999999999956e+00
-7.949150032836359570e-01,-1.223489147258174509e-01,-1.199999999999999956e+00
-7.939373775788750587e-01,-1.222436375868227315e-01,-1.199999999999999956e+00
-7.929597518741140494e-01,-1.221383604478280260e-01,-1.199999999999999956e+00
-7.919821261693530401e-01,-1.220330833088333206e-01,-1.199999999999999956e+00
-7.910045004645920308e-01,-1.219278061698386012e-01,-1.199999999999999956e+00
-7.900268747598310215e-01,-1.218225290308438957e-01,-1.199999999999999956e+00
-7.890492490550700122e-01,-1.217172518918491764e-01,-1.199999999999999956e+00
-7.880716233503090029e-01,-1.216119747528544709e-01,-1.199999999999999956e+00
-7.870939976455479936e-01,-1.215066976138597654e-01,-1.199999999999999956e+00
-7.861163719407869843e-01,-1.214014204748650461e-01,-1.199999999999999956e+00
-7.851387462360259750e-01,-1.212961433358703406e-01,-1.199999999999999956e+00
-7.841611205312649657e-01,-1.211908661968756212e-01,-1.199999999999999956e+00
-7.831834948265039564e-01,-1.210855890578809158e-01,-1.199999999999999956e+00
-7.822058691217430582e-01,-1.209803119188861964e-01,-1.199999999999999956e+00
-7.812282434169820489e-01,-1.208750347798914909e-01,-1.199999999999999956e+00
-7.802506177122210396e-01,-1.207697576408967854e-01,-1.199999999999999956e+00
-7.792729920074600303e-01,-1.206644805019020661e-01,-1.199999999999999956e+00
-7.782953663026990210e-01,-1.205592033629073606e-01,-1.199999999999999956e+00
-7.773177405979380117e-01,-1.204539262239126413e-01,-1.199999999999999956e+00
-7.763401148931770024e-01,-1.203486490849179358e-01,-1.199999999999999956e+00
-7.753624891884159931e-01,-1.202433719459232164e-01,-1.199999999999999956e+00
-7.743848634836549838e-01,-1.201380948069285109e-01,-1.199999999999999956e+00
-7.734072377788939745e-01,-1.200328176679338055e-01,-1.199999999999999956e+00
-7.724296120741329652e-01,-1.199275405289390861e-01,-1.199999999999999956e+00
-7.714519863693720669e-01,-1.198222633899443806e-01,-1.199999999999999956e+00
-7.704743606646110576e-01,-1.197169862509496613e-01,-1.199999999999999956e+00
-7.694967349598500483e-01,-1.196117091119549558e-01,-1.199999999999999956e+00
-7.685191092550890390e-01,-1.195064319729602365e-01,-1.199999999999999956e+00
-7.675414835503280298e-01,-1.194011548339655310e-01,-1.199999999999999956e+00
-7.665638578455670205e-01,-1.192958776949708255e-01,-1.199999999999999956e+00
-7.655862321408060112e-01,-1.191906005559761061e-01,-1.199999999999999956e+00
-7.646086064360450019e-01,-1.190853234169814007e-01,-1.199999999999999956e+00
-7.636309807312839926e-01,-1.189800462779866813e-01,-1.199999999999999956e+00
-7.626533550265229833e-01,-1.188747691389919758e-01,-1.199999999999999956e+00
-7.616757293217619740e-01,-1.187694919999972704e-01,-1.199999999999999956e+00
-7.606981036170010757e-01,-1.186642148610025510e-01,-1.199999999999999956e+00
-7.597204779122400664e-01,-1.185589377220078455e-01,-1.199999999999999956e+00
-7.587428522074790571e-01,-1.184536605830131262e-01,-1.199999999999999956e+00
-7.577652265027180478e-01,-1.183483834440184207e-01,-1.199999999999999956e+00
-7.567876007979570385e-01,-1.182431063050237013e-01,-1.199999999999999956e+00
-7.558099750931960292e-01,-1.181378291660289959e-01,-1.199999999999999956e+00
-7.548185492878114466e-01,-1.180495310374300721e-01,-1.199999999999999956e+00
-7.538271234824268641e-01,-1.179612329088311484e-01,-1.199999999999999956e+00
-7.528356976770421705e-01,-1.178729347802322247e-01,-1.199999999999999956e+00
-7.518442718716575879e-01,-1.177846366516333010e-01,-1.199999999999999956e+00
-7.508528460662730053e-01,-1.176963385230343773e-01,-1.199999999999999956e+00
-7.498614202608884227e-01,-1.176080403944354535e-01,-1.199999999999999956e+00
-7.488699944555038401e-01,-1.175197422658365159e-01,-1.199999999999999956e+00
-7.478785686501192576e-01,-1.174314441372375922e-01,-1.199999999999999956e+00
-7.468871428447345640e-01,-1.173431460086386685e-01,-1.199999999999999956e+00
-7.458957170393499814e-01,-1.172548478800397448e-01,-1.199999999999999956e+00
-7.449042912339653988e-01,-1.171665497514408211e-01,-1.199999999999999956e+00
-7.439128654285808162e-01,-1.170782516228418974e-01,-1.199999999999999956e+00
-7.429214396231962336e-01,-1.169899534942429736e-01,-1.199999999999999956e+00
-7.419300138178116510e-01,-1.169016553656440499e-01,-1.199999999999999956e+00
-7.409385880124269574e-01,-1.168133572370451262e-01,-1.199999999999999956e+00
-7.399471622070423749e-01,-1.167250591084462025e-01,-1.199999999999999956e+00
-7.389557364016577923e-01,-1.166367609798472788e-01,-1.199999999999999956e+00
-7.379643105962732097e-01,-1.165484628512483550e-01,-1.199999999999999956e+00
-7.369728847908886271e-01,-1.164601647226494313e-01,-1.199999999999999956e+00
-7.359814589855040445e-01,-1.163718665940504937e-01,-1.199999999999999956e+00
-7.349900331801193509e-01,-1.162835684654515700e-01,-1.199999999999999956e+00
-7.339986073747347683e-01,-1.161952703368526463e-01,-1.199999999999999956e+00
-7.330071815693501858e-01,-1.161069722082537226e-01,-1.199999999999999956e+00
-7.320157557639656032e-01,-1.160186740796547988e-01,-1.199999999999999956e+00
-7.310243299585810206e-01,-1.159303759510558751e-01,-1.199999999999999956e+00
-7.300329041531963270e-01,-1.158420778224569514e-01,-1.199999999999999956e+00
-7.290414783478117444e-01,-1.157537796938580277e-01,-1.199999999999999956e+00
-7.280500525424271618e-01,-1.156654815652591040e-01,-1.199999999999999956e+00
-7.270586267370425793e-01,-1.155771834366601802e-01,-1.199999999999999956e+00
-7.260672009316579967e-01,-1.154888853080612565e-01,-1.199999999999999956e+00
-7.250757751262734141e-01,-1.154005871794623328e-01,-1.199999999999999956e+00
-7.240843493208887205e-01,-1.153122890508634091e-01,-1.199999999999999956e+00
-7.230929235155041379e-01,-1.152239909222644854e-01,-1.199999999999999956e+00
-7.221014977101195553e-01,-1.151356927936655478e-01,-1.199999999999999956e+00
-7.211100719047349727e-01,-1.150473946650666240e-01,-1.199999999999999956e+00
-7.201186460993503902e-01,-1.149590965364677003e-01,-1.199999999999999956e+00
-7.191272202939658076e-01,-1.148707984078687766e-01,-1.199999999999999956e+00
-7.181357944885811140e-01,-1.147825002792698529e-01,-1.199999999999999956e+00
-7.171443686831965314e-01,-1.146942021506709292e-01,-1.199999999999999956e+00
-7.161529428778119488e-01,-1.146059040220720054e-01,-1.199999999999999956e+00
-7.151592203883833099e-01,-1.145219748453969455e-01,-1.199999999999999956e+00
-7.141654978989545599e-01,-1.144380456687218856e-01,-1.199999999999999956e+00
-7.131717754095259210e-01,-1.143541164920468117e-01,-1.199999999999999956e+00
-7.121780529200971710e-01,-1.142701873153717518e-01,-1.199999999999999956e+00
-7.111843304306685321e-01,-1.141862581386966918e-01,-1.199999999999999956e+00
-7.101906079412397821e-01,-1.141023289620216319e-01,-1.199999999999999956e+00
-7.091968854518111431e-01,-1.140183997853465719e-01,-1.199999999999999956e+00
-7.082031629623823932e-01,-1.139344706086715120e-01,-1.199999999999999956e+00
